,num_devices,task_data,transmission_rate,completion_time,energy_consumed
5443,200,35,1000,0.19514811197916665,0.14
5444,300,30,1000,0.19514811197916665,0.12
5445,300,30,1000,0.19514811197916665,0.12
5446,300,30,1000,0.19514811197916665,0.12
5447,300,30,1000,0.19514811197916665,0.12
5448,250,45,1000,0.19575846354166665,0.18
5449,200,45,1000,0.19575846354166665,0.18
5450,250,40,1000,0.19575846354166665,0.16
5451,300,40,1000,0.19575846354166665,0.16
5452,300,40,1000,0.19575846354166665,0.16
5453,300,40,1000,0.19575846354166665,0.16
5454,250,40,1000,0.19575846354166665,0.16
5455,300,40,1000,0.19575846354166665,0.16
5456,300,35,1000,0.19575846354166665,0.14
5457,300,20,500,0.19575846354166665,0.16
5458,300,20,500,0.19575846354166665,0.16
5459,300,45,1000,0.19636881510416665,0.18
5460,250,45,1000,0.19636881510416665,0.18
5461,300,45,1500,0.19636881510416665,0.12
5462,300,45,1500,0.19636881510416665,0.12
5463,250,40,1000,0.19636881510416665,0.16
5464,250,40,1000,0.19636881510416665,0.16
5465,250,40,1000,0.19636881510416665,0.16
5466,200,35,1000,0.19636881510416665,0.14
5467,300,20,500,0.19636881510416665,0.16
5468,300,45,1000,0.19697916666666665,0.18
5469,150,45,1000,0.19697916666666665,0.18
5470,250,45,1000,0.19697916666666665,0.18
5471,300,45,1500,0.19697916666666665,0.12
5472,100,40,1000,0.19697916666666665,0.16
5473,100,40,1000,0.19697916666666665,0.16
5474,100,40,1000,0.19697916666666665,0.16
5475,250,40,1000,0.19697916666666665,0.16
5476,250,40,1000,0.19697916666666665,0.16
5477,250,40,1000,0.19697916666666665,0.16
5478,250,40,1000,0.19697916666666665,0.16
5479,250,45,1000,0.19758951822916665,0.18
5480,250,45,1000,0.19758951822916665,0.18
5481,250,45,1000,0.19758951822916665,0.18
5482,300,45,1500,0.19758951822916665,0.12
5483,150,45,1000,0.19758951822916665,0.18
5484,250,40,1000,0.19758951822916665,0.16
5485,150,40,1000,0.19758951822916665,0.16
5486,250,35,1000,0.19758951822916665,0.14
5487,250,35,1000,0.19758951822916665,0.14
5488,300,35,1000,0.19758951822916665,0.14
5489,300,35,1000,0.19758951822916665,0.14
5490,300,35,1000,0.19758951822916665,0.14
5491,150,35,1000,0.19758951822916665,0.14
5492,150,35,1000,0.19758951822916665,0.14
5493,200,20,500,0.19758951822916665,0.16
5494,250,45,1000,0.19819986979166665,0.18
5495,300,45,1500,0.19819986979166665,0.12
5496,200,45,1000,0.19819986979166665,0.18
5497,200,45,1000,0.19819986979166665,0.18
5498,300,40,1000,0.19819986979166665,0.16
5499,250,40,1000,0.19819986979166665,0.16
5500,300,35,1000,0.19819986979166665,0.14
5501,150,35,1000,0.19819986979166665,0.14
5502,50,25,500,0.19819986979166665,0.2
5503,100,25,500,0.19819986979166665,0.2
5504,150,25,500,0.19819986979166665,0.2
5505,250,20,500,0.19819986979166665,0.16
5506,300,45,1500,0.19881022135416665,0.12
5507,250,45,1000,0.19881022135416665,0.18
5508,300,45,1500,0.19881022135416665,0.12
5509,250,40,1000,0.19881022135416665,0.16
5510,150,25,500,0.19881022135416665,0.2
5511,50,20,500,0.19881022135416665,0.16
5512,300,45,1500,0.19942057291666665,0.12
5513,300,45,1000,0.19942057291666665,0.18
5514,300,45,1500,0.19942057291666665,0.12
5515,150,40,1000,0.19942057291666665,0.16
5516,300,40,1000,0.19942057291666665,0.16
5517,300,35,1000,0.19942057291666665,0.14
5518,100,35,1000,0.19942057291666665,0.14
5519,100,35,1000,0.19942057291666665,0.14
5520,250,25,500,0.19942057291666665,0.2
5521,250,20,500,0.19942057291666665,0.16
5522,250,20,500,0.19942057291666665,0.16
5523,250,20,500,0.19942057291666665,0.16
5524,300,40,1000,0.20003092447916665,0.16
5525,300,40,1000,0.20003092447916665,0.16
5526,300,40,1000,0.20003092447916665,0.16
5527,300,40,1000,0.20003092447916665,0.16
5528,200,40,1000,0.20003092447916665,0.16
5529,250,25,500,0.20003092447916665,0.2
5530,200,20,500,0.20003092447916665,0.16
5531,200,20,500,0.20003092447916665,0.16
5532,300,45,1000,0.20064127604166665,0.18
5533,100,45,1000,0.20064127604166665,0.18
5534,100,45,1000,0.20064127604166665,0.18
5535,150,45,1000,0.20064127604166665,0.18
5536,300,45,1500,0.20064127604166665,0.12
5537,300,45,1500,0.20064127604166665,0.12
5538,300,40,1000,0.20064127604166665,0.16
5539,200,35,1000,0.20064127604166665,0.14
5540,250,35,1000,0.20064127604166665,0.14
5541,200,20,500,0.20064127604166665,0.16
5542,300,45,1000,0.20125162760416665,0.18
5543,200,45,1000,0.20125162760416665,0.18
5544,200,45,1000,0.20125162760416665,0.18
5545,250,45,1000,0.20125162760416665,0.18
5546,250,45,1000,0.20125162760416665,0.18
5547,200,45,1000,0.20125162760416665,0.18
5548,250,45,1000,0.20125162760416665,0.18
5549,150,45,1000,0.20125162760416665,0.18
5550,300,40,1000,0.20125162760416665,0.16
5551,300,40,1000,0.20125162760416665,0.16
5552,250,35,1000,0.20125162760416665,0.14
5553,50,25,500,0.20125162760416665,0.2
5554,100,25,500,0.20125162760416665,0.2
5555,100,25,500,0.20125162760416665,0.2
5556,250,25,500,0.20125162760416665,0.2
5557,300,25,500,0.20125162760416665,0.2
5558,300,25,500,0.20125162760416665,0.2
5559,200,20,500,0.20125162760416665,0.16
5560,300,45,1000,0.20186197916666665,0.18
5561,250,45,1000,0.20186197916666665,0.18
5562,250,45,1000,0.20186197916666665,0.18
5563,300,40,1000,0.20186197916666665,0.16
5564,250,35,1000,0.20186197916666665,0.14
5565,250,35,1000,0.20186197916666665,0.14
5566,250,35,1000,0.20186197916666665,0.14
5567,100,25,500,0.20186197916666665,0.2
5568,300,20,500,0.20186197916666665,0.16
5569,300,45,1000,0.20247233072916665,0.18
5570,300,45,1000,0.20247233072916665,0.18
5571,200,45,1000,0.20247233072916665,0.18
5572,200,45,1000,0.20247233072916665,0.18
5573,200,45,1000,0.20247233072916665,0.18
5574,300,40,1000,0.20247233072916665,0.16
5575,250,40,1000,0.20247233072916665,0.16
5576,50,40,1000,0.20247233072916665,0.16
5577,100,40,1000,0.20247233072916665,0.16
5578,100,40,1000,0.20247233072916665,0.16
5579,250,40,1000,0.20247233072916665,0.16
